BusinessShortNumber,BusinessNumber,IdBill,einigungskonferenz,einigungskonferenz_ang,LegislativePeriodNumber,rounds,diff,DepartmentAbbreviation,DepartmentName,year,pol_diff,lsq,party_pol
01.040,20010040,ee880153-867f-4ed4-aac7-6ca1cf41918c,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.041,20010041,4c2b1366-ced7-45a5-ba4c-4a4cdf2d0363,0,NA,46,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.042,20010042,63c5ae89-3b26-4b4c-ac12-3d5aa5580af2,0,NA,46,2,0,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.044,20010044,15698183-d528-4c10-9e22-acfc17988357,0,NA,47,3,1,EJPD,Justiz- und Polizeidepartement,2003,0.2954347826086957,0.18587623939199546,2.1666666666666665
01.046,20010046,039c165c-e63e-490b-8341-bab4518dfebd,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.046,20010046,3f12ad9b-e202-49b7-995f-116060f3a674,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.046,20010046,edb9497e-59a2-4f8e-817c-4c763362e6ef,0,NA,46,6,4,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.047,20010047,bacab47d-0043-434e-adf5-cd5b59eb390b,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.049,20010049,70c562ff-9f56-4e7f-9700-90fe1032e54d,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.051,20010051,65ff0a3b-2895-4a73-959d-f60114c10cfd,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.051,20010051,9a4d3349-425d-4a25-be12-d8bbc0ed0a93,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.052,20010052,55a6dcdc-8091-418c-b6fe-b4a6cfcbd7bf,0,NA,46,2,0,EDA,Departement für auswärtige Angelegenheiten,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.053,20010053,80484703-009d-4dda-85d2-2e54c5bb16c9,0,NA,46,2,0,EDA,Departement für auswärtige Angelegenheiten,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.055,20010055,a8e074e5-075f-4feb-baa8-4686f5e6080d,0,NA,46,3,1,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.056,20010056,ae21179e-b7e4-45cb-a25a-4844e2d81a36,0,NA,48,5,3,EJPD,Justiz- und Polizeidepartement,2007,0.27369565217391306,0.186316459958367,2.1666666666666665
01.056,20010056,bfdaf720-683c-4e01-a2d3-164555095ab1,0,NA,48,3,1,EJPD,Justiz- und Polizeidepartement,2007,0.27369565217391306,0.186316459958367,2.1666666666666665
01.057,20010057,8da156a4-6dae-4e1f-b622-6db5d79877c6,0,NA,47,6,4,EDI,Departement des Innern,2003,0.2954347826086957,0.18587623939199546,2.1666666666666665
01.058,20010058,1b2e2158-e78e-47e7-98d4-4bea43fac0e8,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.058,20010058,32317877-01fd-4ac1-a9b0-679fa2008f39,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.058,20010058,85968ffc-9dde-47fd-a29d-e4542e5a7a8d,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.060,20010060,5c7df864-d295-4e37-9d61-3e10bd873cce,0,NA,46,4,2,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.062,20010062,87f4a29c-03f7-4176-8d76-be57002640d5,0,NA,46,4,2,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.063,20010063,43a95480-e23f-41d0-b3d2-86f868255840,0,NA,46,2,0,EDI,Departement des Innern,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.064,20010064,65abeda3-1bf3-450f-be7b-7494a71496d3,0,NA,47,6,4,EJPD,Justiz- und Polizeidepartement,2003,0.2954347826086957,0.18587623939199546,2.1666666666666665
01.065,20010065,0c59c0de-d6dc-4e5f-a8d3-3af586fd5d1a,0,NA,46,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.065,20010065,3cf19c68-4456-438f-a6d1-83a36525bcbf,0,NA,46,5,3,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.065,20010065,78d39dd0-b3da-438b-b9e1-50eba884a008,0,NA,46,4,2,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.065,20010065,fb5d12ba-6cbc-4c9f-a7c7-dd2bdf7fd880,0,NA,46,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.067,20010067,9ef83519-8bdb-4d3c-a93b-13de5705ca84,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.068,20010068,b4fc0997-f9a6-4995-8cba-c579c6334ff4,0,NA,46,2,0,EDI,Departement des Innern,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.069,20010069,1e30b4a4-7032-451a-a161-0585ee9ec28b,0,NA,46,2,0,EDI,Departement des Innern,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.069,20010069,8bbd0a45-1347-487a-95f0-e47fee8dd8c9,0,NA,46,2,0,EDI,Departement des Innern,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.069,20010069,d9387d42-61b2-4f2f-bb34-22a482f7b952,0,NA,46,2,0,EDI,Departement des Innern,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.070,20010070,37cfd14e-ae68-433b-8800-a7b0d913dc87,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.071,20010071,f0a452b3-4543-4dfb-8747-d6b77418d7df,0,NA,46,5,3,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.072,20010072,b0e50fc5-8279-4bca-9b06-b8ace73b124c,0,NA,46,2,0,EDA,Departement für auswärtige Angelegenheiten,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.073,20010073,6c18891d-72cc-4da7-b9f1-9fa1caa3eb43,0,NA,46,2,0,EDA,Departement für auswärtige Angelegenheiten,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.074,20010074,7d4feba0-945b-404c-bd3b-49030ea8273c,0,NA,46,4,2,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.074,20010074,8b3b8ec3-4d66-49bc-8f46-fa45b6ff78df,0,NA,46,5,3,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.076,20010076,22119555-b405-46e5-9db1-7ce761a56311,0,NA,46,3,1,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.076,20010076,69c341f5-7911-4fd3-ab2e-9057e8b46df3,0,NA,46,3,1,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.076,20010076,87d568bb-d703-4cbe-a04e-4bb171804f8c,0,NA,46,2,0,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.076,20010076,9049a557-008b-43ac-97d5-a3902aef0131,0,NA,46,2,0,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.076,20010076,beebe992-f8fe-4c7f-b500-85d960268e02,0,NA,46,3,1,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.077,20010077,02a6489a-4203-49a3-8543-7ac5ec0063cf,0,NA,46,3,1,EDI,Departement des Innern,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.077,20010077,8c53be92-20d3-48b0-b062-f8ae5c771a70,0,NA,46,2,0,EDI,Departement des Innern,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.078,20010078,09ed1927-715e-4ea5-9363-0c625221d8aa,0,NA,46,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.079,20010079,ac31e59f-af5f-4528-9fa0-d1fbadaebbbd,1,1,46,8,5,BK,Bundeskanzlei,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.080,20010080,bae31dfb-9bd4-4c1f-b9b1-f2fff90f325a,0,NA,49,4,2,EJPD,Justiz- und Polizeidepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
01.081,20010081,0c9a448a-505d-4f44-b28c-31e6a5e8193f,0,NA,46,2,0,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
01.082,20010082,5e3091ab-1a2b-441f-8b05-4009cc6f444b,0,NA,47,4,2,EJPD,Justiz- und Polizeidepartement,2003,0.2954347826086957,0.18587623939199546,2.1666666666666665
01.082,20010082,cbd3b2fd-6896-4aa2-a188-e6629dab6baa,0,NA,47,5,3,EJPD,Justiz- und Polizeidepartement,2003,0.2954347826086957,0.18587623939199546,2.1666666666666665
02.008,20020008,57a21d84-663b-440e-b78a-02ec5415ef7f,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.010,20020010,63f63cf5-8e86-4fad-a001-30d2b5121488,0,NA,47,5,3,EVD,Volkswirtschaftsdepartement,2003,0.2954347826086957,0.18587623939199546,2.1666666666666665
02.011,20020011,1bc4ed68-f9c8-44fd-9553-21d7c498a2c2,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.011,20020011,3076c099-3f6c-4acf-b52e-c9a49996202f,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.011,20020011,7fa4cf05-b012-4fa4-8e08-21fb26e06885,0,NA,46,3,1,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.012,20020012,020afee9-431f-4be4-9b2d-e43733b25bc6,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.012,20020012,3d5203bb-ecb3-42b7-a242-03f4823f34c5,0,NA,46,3,1,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.013,20020013,a8aaa68f-383c-4912-ae14-ad98b7e1603e,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.014,20020014,eaaaaa96-d1a8-4b69-92de-ec6596e73a5f,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.015,20020015,bf77864b-4ff3-45d0-82f6-bcfc91c65b93,0,NA,46,2,0,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.016,20020016,73cef0de-dbb4-432d-87b9-96b1fb3f4349,0,NA,46,2,0,BK,Bundeskanzlei,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.017,20020017,a61f48d3-2763-4f4f-bbe9-2e2ca2e9b2ce,0,NA,46,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.020,20020020,63922097-da8f-4d87-bf56-8863c158e6f9,1,1,46,8,5,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.021,20020021,0bf593ab-dbfd-445c-a038-36acfe0a4713,0,NA,46,3,1,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.022,20020022,d60fddac-8605-4a2a-97c4-72f696346c42,0,NA,46,4,2,EDI,Departement des Innern,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.023,20020023,1f25fd20-62d7-429f-b4e1-733caae3c4e7,0,NA,46,3,1,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.023,20020023,632a77a2-3573-4be3-ba2f-a907b8c232ff,0,NA,46,6,4,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.023,20020023,f3c211e8-a305-41f3-93fe-38654d75529e,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.024,20020024,e8aee581-38cf-4d3f-b9c3-d9a413f92edf,0,NA,47,6,4,EJPD,Justiz- und Polizeidepartement,2003,0.2954347826086957,0.18587623939199546,2.1666666666666665
02.025,20020025,a63c4a41-7a05-46d1-b01e-1adf0d5756b2,0,NA,46,2,0,EDA,Departement für auswärtige Angelegenheiten,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.026,20020026,ba504347-9698-4fcd-8229-0a4cbbcba78a,0,NA,46,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.026,20020026,d9f7a730-e987-4d4f-9e79-008270826370,0,NA,46,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.026,20020026,ec3a75e3-5b44-4834-8852-2d59f90fb05d,0,NA,46,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.029,20020029,26e80bc8-ce0c-4f7b-a4d6-b97e02cb23ec,0,NA,46,2,0,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.031,20020031,263d791a-bf02-4a5c-8531-0e1206c10206,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.031,20020031,3209dbac-a002-45eb-80c6-17b6217010c5,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.032,20020032,20edce5c-48af-41ac-ba64-3c1cae26015c,0,NA,46,2,0,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.032,20020032,9a27ce05-06f7-480b-8a47-63238ca70ffe,0,NA,46,2,0,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.035,20020035,21c333fd-09bd-4a70-8e41-f613d6dbf9be,0,NA,47,2,0,EJPD,Justiz- und Polizeidepartement,2003,0.2954347826086957,0.18587623939199546,2.1666666666666665
02.037,20020037,6032aea2-e07a-4f83-9907-989b4a19d048,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.038,20020038,6507847c-ce7d-4bae-89cb-a05980913b21,0,NA,46,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.039,20020039,1133cc1f-8efe-4bf8-9c6b-b9361af22c1c,0,NA,46,2,0,EDA,Departement für auswärtige Angelegenheiten,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.039,20020039,4022d908-61d9-480a-9281-8928a38ad94d,0,NA,46,2,0,EDA,Departement für auswärtige Angelegenheiten,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.040,20020040,ebd95e52-a732-4578-9c09-0497aca3845c,0,NA,46,3,1,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.041,20020041,c7cc89cb-ff06-47a1-8a16-9241e6faf71f,0,NA,46,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.041,20020041,dd931ffe-7b6b-4559-8194-2cfa1fa3c806,0,NA,46,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.042,20020042,fee5b4ec-cbe6-4e2b-a00a-d31addd3f0cc,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.043,20020043,e891a7d8-b9ca-4971-8879-a05b75fec839,0,NA,46,3,1,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.045,20020045,620f307c-25b0-4a6d-bbc1-03b740c24e3a,0,NA,46,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.046,20020046,17015ce6-02a7-4bf8-9746-e6055d0a7fad,0,NA,46,6,4,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.046,20020046,1b8c1b96-052d-4a37-ad54-167ce769dcbe,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.046,20020046,39fe0938-6c84-4cb1-8b86-929643f109e6,0,NA,46,3,1,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.046,20020046,8823e06d-86b8-4543-90af-a1cf1cc65420,0,NA,46,5,3,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.046,20020046,a06c9638-24fc-4ac9-b0c1-54a05119a7b0,0,NA,46,4,2,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.046,20020046,ae82aeb7-5bc0-46b3-afbc-b2f0f5a7810e,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.046,20020046,ea911bb8-d68d-42ba-afd3-4aadbd9aabba,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.047,20020047,f92f617e-ec89-4030-869c-4e95d71ccb3f,0,NA,46,3,1,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.049,20020049,8fd3a5a5-fa6b-4c67-b8eb-6110668ef582,0,NA,46,2,0,EDI,Departement des Innern,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.050,20020050,98751308-3242-43da-8272-91c1476e9f9c,1,1,46,8,5,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.051,20020051,2d10f651-97b2-4865-83be-fb564b541c54,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.052,20020052,70a50567-4fe0-4c7a-90fc-1f4952de86d6,0,NA,46,2,0,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.052,20020052,a7a128db-999f-4341-941d-cc428ad1555f,0,NA,46,2,0,EJPD,Justiz- und Polizeidepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.053,20020053,7e07e762-cf31-4c8f-b0d3-8846b7c75a67,0,NA,46,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.053,20020053,c83aca1e-11f2-4c47-ba8e-1bebd4724f91,0,NA,46,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.054,20020054,2efbcc85-5e87-434e-bc97-827aeec3b7bb,0,NA,46,2,0,EDI,Departement des Innern,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.055,20020055,0c0a9bbc-fd2a-4832-b566-e351bd98331d,0,NA,46,6,4,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.055,20020055,24f83287-a4e4-46a9-b60c-ab2d3b830643,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.055,20020055,cffeaeb2-f6dc-4cad-8a00-a1ea52f724dd,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.056,20020056,01ab7b1b-f3bc-486f-9364-69abdba00449,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.056,20020056,90df6d87-fe6b-4aa6-bd8a-d655228d2bf9,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.059,20020059,69ef7c39-24ad-488a-9567-661960003677,0,NA,46,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.060,20020060,1aa28170-232a-4d21-99e0-4e233363a11b,0,NA,47,4,2,EJPD,Justiz- und Polizeidepartement,2003,0.2954347826086957,0.18587623939199546,2.1666666666666665
02.060,20020060,63a6521b-2712-44be-9b98-db3a14ebd969,0,NA,47,2,0,EJPD,Justiz- und Polizeidepartement,2003,0.2954347826086957,0.18587623939199546,2.1666666666666665
02.060,20020060,f8861825-a316-46a7-8621-69e9baab7b47,0,NA,47,6,4,EJPD,Justiz- und Polizeidepartement,2003,0.2954347826086957,0.18587623939199546,2.1666666666666665
02.061,20020061,d2469917-6c3c-47f9-b4fe-8c3c03655d36,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.062,20020062,f81f3476-be75-41ee-b6e8-7656e0b35da7,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.064,20020064,ceb82ed0-a05d-490a-9d91-4f1cdbaf5f7a,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.065,20020065,84188e75-df78-4486-80d4-e3b11143036a,0,NA,47,5,3,EJPD,Justiz- und Polizeidepartement,2003,0.2954347826086957,0.18587623939199546,2.1666666666666665
02.066,20020066,e35eb5e5-6241-425f-928f-9ac9363f7185,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.067,20020067,3e15246c-7a15-4959-9f46-109bf954ebf1,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.067,20020067,4b12f365-c040-4f2a-bf6b-8ffffc69e3c5,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.067,20020067,d3fff4a6-3eb8-4889-8947-d63fa25e0f10,0,NA,46,2,0,EFD,Finanzdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.068,20020068,a48b2b79-5df5-46c3-8765-cec0da0cb351,0,NA,46,2,0,EVD,Volkswirtschaftsdepartement,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.069,20020069,3ddc1253-f1e0-4357-990a-1360c5746ca2,0,NA,46,2,0,EDA,Departement für auswärtige Angelegenheiten,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.069,20020069,55598c9b-331a-415f-a743-a3e483adcaf3,0,NA,46,2,0,EDA,Departement für auswärtige Angelegenheiten,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
02.070,20020070,33fe773a-7a31-4c66-9bbd-1cdd9f71ad4b,0,NA,46,2,0,BK,Bundeskanzlei,1999,0.3011111111111111,0.19124188032469103,2.1666666666666665
